"ID","country","q3","Q10A","Q10B","Q24B","Q27A","Q27B","Q27C","Q27D","Q27E","Q27F","q56"
"10002","3","1","4","1","1","1","2","1","2","1","1","1"
"10003","3","1","4","1","1","2","1","1","2","2","1","1"
"10004","3","1","3","1","8","2","2","1","2","2","1","1"
"10005","3","1","4","1","2","2","2","2","2","2","1","1"
"10006","3","2","4","1","8","1","2","1","2","2","1","1"
"10007","3","4","4","1","1","1","1","1","1","1","2","2"
"10008","3","2","2","2","2","1","1","1","1","2","1","1"
"10009","3","4","3","1","8","1","2","9","9","1","2","2"
"10010","3","2","3","1","2","1","2","2","1","1","2","1"
"10011","3","3","3","1","2","1","2","2","2","2","1","1"
"10012","3","1","3","1","1","2","2","2","1","1","2","3"
"10013","3","2","3","1","1","2","1","2","1","1","2","8"
"10014","3","2","4","1","2","1","2","1","2","2","1","1"
"10015","3","1","3","1","2","1","1","1","1","2","1","2"
"10016","3","2","3","1","1","1","1","2","2","1","2","2"
"10017","3","2","3","1","1","2","9","9","2","1","2","3"
"10018","3","3","3","1","8","1","2","8","2","9","1","3"
"10019","3","2","3","1","2","1","1","2","1","2","1","1"
"10020","3","2","3","1","2","2","8","2","2","8","1","1"
"10021","3","2","3","1","2","2","8","2","9","1","8","8"
"10022","3","2","3","1","2","1","8","1","2","9","2","3"
"10023","3","3","3","1","1","1","9","8","8","2","2","1"
"10024","3","2","3","1","2","1","1","2","2","8","2","2"
"10025","3","2","3","1","2","2","8","2","9","1","8","8"
"10026","3","2","2","1","8","1","2","8","2","2","1","4"
"10027","3","2","3","1","8","1","2","8","2","8","1","8"
"10028","3","2","4","1","8","1","8","8","2","9","2","2"
"10029","3","1","3","1","2","1","9","8","8","2","2","2"
"10030","3","2","3","1","2","1","2","1","2","1","1","1"
"10031","3","4","2","3","2","1","2","1","2","1","1","2"
"10032","3","8","3","1","2","9","9","8","8","2","9","3"
"10033","3","2","2","2","2","1","2","2","1","1","1","4"
"10034","3","2","3","2","8","9","9","9","2","1","1","1"
"10035","3","2","3","1","2","1","2","1","2","1","1","1"
"10036","3","2","3","1","2","1","2","1","2","1","1","1"
"10037","3","1","3","1","2","1","2","1","2","2","1","4"
"10038","3","2","2","2","2","1","2","1","2","2","1","1"
"10039","3","3","1","1","2","1","2","2","1","1","1","1"
"10040","3","4","3","1","2","1","2","1","2","2","1","4"
"10041","3","1","1","1","2","1","2","1","1","2","1","1"
"10042","3","1","4","1","1","2","9","1","2","2","9","1"
"10043","3","2","3","2","2","1","9","8","8","2","2","4"
"10044","3","3","3","1","2","1","2","8","1","9","2","4"
"10045","3","2","3","1","2","1","9","8","8","2","2","4"
"10046","3","2","3","2","8","2","8","2","2","9","1","2"
"10047","3","3","3","2","1","1","9","8","8","2","2","2"
"10048","3","2","8","2","8","2","8","9","8","9","2","4"
"10049","3","3","4","1","2","1","9","8","8","2","2","8"
"10050","3","2","4","2","2","2","1","2","2","1","1","2"
"10051","3","2","4","1","1","1","2","2","2","2","1","2"
"10052","3","1","3","3","1","1","2","8","1","2","2","2"
"10053","3","1","2","1","1","1","2","2","2","2","1","1"
"10054","3","1","4","1","8","1","2","1","2","8","1","2"
"10055","3","2","4","2","1","1","2","1","2","8","1","3"
"10056","3","1","4","1","1","1","2","1","2","2","1","2"
"10057","3","1","4","3","1","1","2","2","2","2","1","2"
"10058","3","1","3","1","1","1","2","2","2","2","1","2"
"10059","3","1","4","2","1","1","2","1","2","2","1","2"
"10060","3","2","4","1","1","1","2","1","1","2","2","3"
"10061","3","1","4","1","1","1","2","1","2","2","1","2"
"10062","3","1","4","1","1","1","2","8","8","8","1","2"
"10063","3","1","4","2","1","1","2","1","2","2","1","2"
"10064","3","2","3","1","1","1","2","2","2","2","1","2"
"10065","3","1","2","1","1","1","2","2","1","8","2","2"
"10066","3","1","3","1","1","1","2","2","2","2","1","4"
"10067","3","1","4","1","1","1","2","2","2","2","1","2"
"10068","3","1","4","2","1","2","8","1","8","8","1","2"
"10069","3","1","4","2","1","1","2","1","1","2","2","3"
"10070","3","1","4","1","8","1","8","2","1","2","2","2"
"10071","3","1","4","1","1","1","2","2","2","2","1","1"
"10072","3","1","3","1","8","1","2","1","2","2","1","3"
"10073","3","2","4","2","2","1","8","8","2","8","2","2"
"10074","3","1","3","1","1","2","2","2","2","2","1","2"
"10075","3","1","3","3","2","1","1","8","2","2","2","2"
"10076","3","2","3","2","2","1","2","2","1","2","2","2"
"10077","3","8","2","4","8","2","2","2","2","2","1","3"
"10078","3","2","3","1","2","1","2","1","1","2","2","2"
"10079","3","1","3","2","2","1","2","1","2","2","1","2"
"10080","3","1","4","2","1","1","2","2","2","2","1","2"
"10081","3","1","2","2","8","2","2","2","1","2","2","1"
"10082","3","2","3","2","1","2","2","1","8","2","1","3"
"10083","3","2","4","3","1","2","1","2","2","1","2","1"
"10084","3","1","4","3","1","2","1","2","2","9","1","3"
"10085","3","1","4","2","1","1","8","8","2","8","1","2"
"10086","3","2","3","1","8","1","2","2","2","2","1","2"
"10087","3","2","3","1","8","1","2","1","2","2","1","3"
"10088","3","1","4","3","2","1","2","8","8","8","1","2"
"10089","3","2","2","1","1","1","1","1","1","1","1","1"
"10090","3","1","2","1","1","1","1","1","2","1","1","2"
"10091","3","2","1","9","1","1","2","1","2","1","1","2"
"10092","3","2","3","1","1","1","1","1","1","1","1","1"
"10093","3","2","2","1","1","1","1","1","1","1","1","3"
"10094","3","2","3","2","1","1","2","1","2","2","1","1"
"10095","3","2","3","2","1","2","2","1","2","1","2","2"
"10096","3","2","3","2","1","1","2","2","2","1","1","1"
"10097","3","2","3","2","2","1","2","2","2","1","1","2"
"10098","3","1","3","2","1","1","2","2","2","2","1","1"
"10099","3","2","2","2","1","1","2","1","2","1","1","2"
"10100","3","1","3","2","2","1","2","1","2","2","1","2"
"10101","3","2","3","2","1","1","2","2","2","2","1","1"
"10102","3","2","3","2","1","1","1","1","2","1","1","2"
"10103","3","2","2","1","2","1","2","2","2","2","1","2"
"10104","3","1","3","2","1","2","2","2","2","2","1","2"
"10105","3","2","3","2","1","2","2","1","2","2","2","2"
"10106","3","2","3","2","1","1","2","2","2","2","1","2"
"10107","3","2","3","2","2","1","2","1","2","2","2","2"
"10108","3","2","4","2","2","1","2","2","2","2","1","2"
"10109","3","2","3","2","2","1","2","2","2","2","1","1"
"10110","3","2","2","2","1","1","2","1","2","1","1","2"
"10111","3","1","2","2","1","2","2","2","2","1","2","2"
"10112","3","2","3","2","2","1","2","2","2","2","1","2"
"10113","3","2","3","2","2","1","2","2","2","2","1","1"
"10114","3","2","4","2","1","1","1","1","2","1","1","2"
"10115","3","2","1","1","1","1","1","1","2","2","1","2"
"10116","3","2","3","2","1","1","2","2","2","2","1","2"
"10117","3","2","3","1","2","1","2","2","2","2","1","2"
"10118","3","2","2","2","1","2","2","2","2","1","1","2"
"10119","3","2","3","2","2","1","2","2","2","1","2","3"
"10120","3","2","3","2","1","1","2","2","2","2","2","2"
"10121","3","2","3","2","1","1","2","1","2","1","1","2"
"10122","3","2","3","2","1","1","2","2","2","2","1","3"
"10123","3","2","2","2","1","2","2","2","1","1","1","3"
"10124","3","2","3","2","1","1","2","1","2","2","1","3"
"10125","3","2","2","2","1","1","2","2","2","1","1","3"
"10126","3","2","3","2","2","1","2","1","2","2","2","3"
"10127","3","2","2","2","1","2","2","1","2","2","2","2"
"10128","3","2","3","2","2","2","2","2","2","2","1","2"
"10129","3","2","2","2","2","2","2","1","2","2","1","4"
"10130","3","1","2","2","1","1","2","2","2","1","1","1"
"10131","3","2","3","2","1","1","2","2","2","2","1","2"
"10132","3","2","3","2","1","1","2","1","2","2","1","3"
"10133","3","2","3","2","2","2","2","2","2","2","1","2"
"10134","3","2","3","2","2","2","2","1","2","2","1","2"
"10135","3","2","3","2","1","1","1","1","2","1","1","1"
"10136","3","2","2","1","1","2","2","2","1","1","1","1"
"10137","3","2","3","2","1","1","2","9","2","2","2","1"
"10138","3","2","3","2","8","1","2","2","2","2","2","1"
"10139","3","2","2","2","1","1","2","1","2","2","1","1"
"10140","3","2","3","1","1","2","2","9","2","1","1","1"
"10141","3","2","3","1","8","1","2","2","2","2","1","2"
"10142","3","2","3","1","1","1","2","2","2","2","1","2"
"10143","3","1","4","1","8","1","2","1","2","2","1","2"
"10144","3","2","2","1","8","2","2","2","2","1","1","1"
"10145","3","2","2","1","1","1","2","1","2","2","1","1"
"10146","3","2","2","1","1","2","2","2","1","1","9","1"
"10147","3","2","3","1","1","1","2","2","2","1","1","1"
"10148","3","2","2","1","1","2","2","2","1","1","2","1"
"10149","3","2","2","1","1","1","2","2","2","1","1","1"
"10150","3","2","3","2","1","2","2","2","2","1","1","1"
"10151","3","2","3","2","8","1","2","2","2","2","1","2"
"10152","3","2","4","1","8","1","2","2","2","2","1","2"
"10153","3","2","3","2","1","2","2","1","2","2","1","1"
"10154","3","2","3","2","1","1","2","2","2","2","1","1"
"10155","3","8","3","2","1","1","2","2","2","1","1","1"
"10156","3","2","3","2","8","1","2","2","2","2","1","1"
"10157","3","2","4","2","1","2","2","2","2","1","1","1"
"10158","3","1","1","1","1","2","2","2","1","1","2","1"
"10159","3","2","2","1","1","2","2","2","1","1","2","1"
"10160","3","3","2","1","1","2","2","2","2","2","1","1"
"10161","3","2","3","1","8","1","2","2","2","2","2","1"
"10162","3","1","3","1","8","1","2","2","2","1","2","1"
"10163","3","2","2","1","1","1","2","2","2","1","2","1"
"10164","3","1","3","1","1","1","2","1","2","2","1","2"
"10165","3","2","3","1","8","2","2","2","2","2","1","2"
"10166","3","2","3","2","1","1","2","2","2","1","1","1"
"10167","3","1","2","2","1","2","2","2","2","1","2","1"
"10168","3","8","8","2","1","2","2","2","2","1","2","1"
"10169","3","1","4","1","8","1","2","9","2","2","1","1"
"10170","3","2","4","1","8","2","2","2","2","2","1","2"
"10171","3","2","2","1","1","2","2","1","2","1","1","1"
"10172","3","2","3","1","8","1","2","8","2","8","1","1"
"10173","3","2","4","1","8","1","2","1","2","2","1","2"
"10174","3","2","2","1","1","2","2","2","1","1","2","1"
"10175","3","2","3","2","1","2","2","2","2","2","1","1"
"10176","3","3","3","1","1","1","2","2","2","2","1","1"
"10177","3","2","3","1","8","1","2","2","2","2","2","2"
"10178","3","3","3","2","1","1","2","2","2","1","1","1"
"10179","3","2","2","1","1","2","2","2","1","1","2","1"
"10180","3","1","3","1","1","2","2","2","2","1","1","1"
"10181","3","1","2","1","1","2","1","2","1","1","2","1"
"10182","3","1","2","1","1","2","2","2","1","1","1","1"
"10183","3","1","2","1","1","1","2","2","2","1","1","1"
"10184","3","2","3","2","8","1","2","1","2","2","2","2"
"10185","3","1","3","2","1","2","2","2","2","1","1","1"
"10186","3","3","3","1","1","2","2","2","2","1","1","2"
"10187","3","3","3","2","1","2","2","2","2","1","1","2"
"10188","3","2","3","2","8","1","2","2","2","2","1","2"
"10189","3","2","3","1","1","2","2","2","2","1","1","1"
"10190","3","3","2","2","1","2","2","2","1","1","1","1"
"10191","3","2","3","2","8","1","2","1","2","2","1","2"
"10192","3","3","3","2","1","2","2","2","2","1","1","2"
"10193","3","2","3","2","2","1","2","2","2","2","1","1"
"10194","3","2","4","2","8","1","2","2","2","2","2","1"
"10195","3","2","2","2","1","2","2","2","1","1","1","1"
"10196","3","3","2","2","1","1","2","2","2","1","1","1"
"10197","3","2","3","1","1","2","2","2","2","1","2","1"
"10198","3","2","2","1","1","2","2","2","1","1","1","1"
"10199","3","2","3","2","1","1","2","2","2","2","1","1"
"10200","3","2","9","1","8","9","9","9","9","9","1","3"
"10201","3","2","4","1","8","1","2","2","2","2","1","3"
"10202","3","2","8","1","1","2","2","1","2","2","1","3"
"10203","3","1","9","2","8","8","8","8","8","8","8","8"
"10204","3","1","4","1","8","8","8","8","8","8","8","8"
"10205","3","2","8","1","8","2","2","2","2","2","1","3"
"10206","3","1","4","1","8","1","2","1","2","2","1","3"
"10207","3","2","4","1","2","1","2","2","2","2","1","3"
"10208","3","2","4","1","8","2","2","1","2","2","2","3"
"10209","3","2","8","2","8","2","2","2","2","2","1","3"
"10210","3","2","3","1","2","1","1","9","2","2","1","2"
"10211","3","2","4","1","2","1","9","1","2","2","1","2"
"10212","3","1","4","1","8","1","9","9","9","9","9","8"
"10213","3","1","8","8","8","9","9","9","9","9","9","8"
"10214","3","1","3","1","8","9","9","9","9","9","9","8"
"10215","3","1","8","1","8","9","9","9","9","9","9","2"
"10216","3","1","3","1","8","9","9","9","9","9","9","3"
"10217","3","1","3","1","8","1","9","9","2","9","1","2"
"10218","3","1","3","1","8","1","9","1","2","1","1","3"
"10219","3","2","4","1","8","1","2","2","2","2","2","3"
"10220","3","4","8","1","2","9","9","9","9","9","9","2"
"10221","3","2","3","2","1","1","1","2","2","1","1","3"
"10222","3","1","2","1","1","1","1","1","2","2","1","1"
"10223","3","2","3","2","1","1","1","1","2","2","1","1"
"10224","3","2","2","1","1","1","2","1","2","2","1","1"
"10225","3","2","2","1","1","1","1","1","2","1","1","1"
"10226","3","2","2","2","1","1","2","1","2","2","1","1"
"10227","3","2","3","2","1","1","1","1","1","2","2","3"
"10228","3","1","2","1","1","1","1","2","1","1","2","3"
"10229","3","2","4","1","2","1","2","1","2","2","1","1"
"10230","3","2","2","1","2","1","2","1","2","2","1","3"
"10231","3","1","2","1","2","1","1","1","2","2","1","1"
"10232","3","1","2","1","1","1","2","1","2","2","2","1"
"10233","3","1","2","1","1","1","1","1","2","2","1","3"
"10234","3","2","3","2","1","1","2","1","2","2","1","1"
"10235","3","1","1","1","1","1","2","1","2","2","1","1"
"10236","3","2","4","3","1","1","1","1","2","2","1","1"
"10237","3","2","3","2","1","1","1","2","2","2","1","3"
"10238","3","2","3","1","1","1","2","1","2","2","1","1"
"10239","3","2","4","2","1","1","1","1","2","2","1","1"
"10240","3","2","3","2","1","1","2","1","2","1","1","3"
"10241","3","2","2","1","1","1","2","1","2","2","1","1"
"10242","3","1","2","1","2","1","1","1","2","2","2","1"
"10243","3","1","3","1","1","2","2","2","1","1","1","1"
"10244","3","1","2","1","1","1","1","2","1","2","2","1"
"10245","3","1","1","2","1","1","1","1","1","2","2","1"
"10246","3","2","1","2","2","2","2","2","1","2","2","1"
"10247","3","1","1","2","1","1","2","2","1","2","2","1"
"10248","3","4","2","1","2","1","2","1","1","1","2","2"
"10249","3","2","2","1","2","1","1","2","2","1","1","2"
"10250","3","3","1","1","1","2","1","1","2","1","1","1"
"10251","3","2","2","1","2","1","1","1","2","2","1","2"
"10252","3","2","2","1","2","1","2","1","2","1","1","1"
"10253","3","1","2","1","1","2","2","1","2","2","1","2"
"10254","3","1","2","1","2","1","1","2","1","2","2","2"
"10255","3","1","2","1","2","1","1","1","2","1","1","1"
"10256","3","1","2","1","2","1","1","1","2","2","1","2"
"10257","3","1","2","1","2","1","1","2","1","1","2","1"
"10258","3","1","2","3","1","1","1","1","2","2","2","1"
"10259","3","1","2","1","1","1","1","2","1","2","2","2"
"10260","3","1","2","1","2","1","1","2","1","2","2","1"
"10261","3","1","2","1","2","1","1","2","1","2","2","2"
"10262","3","1","2","1","1","1","1","2","1","1","2","1"
"10263","3","2","2","1","2","1","1","1","1","2","2","2"
"10264","3","1","1","2","1","1","1","2","2","2","1","1"
"10265","3","1","2","2","1","2","2","2","1","1","2","2"
"10266","3","2","2","2","1","2","2","1","1","2","1","2"
"10267","3","1","1","2","1","1","1","2","2","2","2","2"
"10268","3","3","1","2","1","2","2","2","1","1","1","2"
"10269","3","1","2","1","2","1","2","8","1","2","2","2"
"10270","3","2","1","1","1","2","1","2","1","2","2","2"
"10271","3","1","2","1","1","2","1","2","2","2","1","1"
"10272","3","1","1","2","1","1","1","2","2","2","1","1"
"10273","3","2","1","1","1","2","1","2","1","2","1","2"
"10274","3","1","2","1","1","2","1","2","1","2","1","2"
"10275","3","1","2","1","2","1","1","1","2","2","2","2"
"10276","3","1","2","1","1","2","1","2","1","2","2","2"
"10277","3","1","1","1","1","2","2","2","1","1","1","1"
"10278","3","1","2","1","1","2","1","2","1","2","1","1"
"10279","3","2","1","2","2","2","1","2","1","2","1","1"
"10280","3","1","1","1","1","2","1","2","1","2","1","2"
"10281","3","1","2","1","1","2","1","1","2","2","1","2"
"10282","3","1","2","1","1","2","2","2","2","1","1","2"
"10283","3","1","2","1","1","1","2","1","2","1","1","1"
"10284","3","1","1","2","1","2","2","1","2","1","1","2"
"10285","3","1","1","2","1","2","1","2","1","2","1","1"
"10286","3","1","1","1","1","2","2","1","2","1","1","2"
"10287","3","1","1","1","1","2","1","2","1","1","1","2"
"10288","3","1","1","1","1","2","1","2","1","2","2","2"
"10289","3","1","1","2","1","2","1","2","1","1","2","2"
"10290","3","2","1","2","1","2","8","2","2","2","1","2"
"10291","3","1","2","2","1","2","1","2","1","2","1","1"
"10292","3","1","1","1","1","1","1","2","1","2","2","3"
"10293","3","1","1","1","1","2","2","2","1","1","1","2"
"10294","3","2","2","1","1","1","1","1","2","2","2","2"
"10295","3","1","2","1","1","2","2","1","1","1","1","2"
"10296","3","2","1","1","1","1","2","2","1","1","2","2"
"10297","3","1","1","1","1","1","1","1","2","1","2","1"
"10298","3","3","1","1","1","1","2","1","2","1","1","2"
"10299","3","1","1","1","1","1","1","1","2","2","2","1"
"10300","3","1","1","1","1","2","1","2","2","2","1","2"
"10301","3","1","1","1","1","2","2","2","1","2","1","2"
"10302","3","1","1","1","2","1","2","2","1","1","2","2"
"10303","3","1","1","1","2","2","2","1","2","2","1","2"
"10304","3","1","1","2","1","2","2","1","2","2","1","2"
"10305","3","1","2","1","1","2","2","1","2","1","1","2"
"10306","3","1","1","1","1","2","2","2","1","1","1","2"
"10307","3","2","1","1","1","1","2","2","1","1","2","3"
"10308","3","2","2","2","1","1","1","2","1","2","2","2"
"10309","3","1","1","2","1","1","1","1","2","2","1","3"
"10310","3","2","2","1","1","2","2","1","2","2","1","3"
"10311","3","2","2","3","2","2","2","8","8","1","1","1"
"10312","3","1","2","2","2","1","8","8","8","8","1","1"
"10313","3","1","1","1","1","1","8","8","8","8","1","1"
"10314","3","1","3","2","2","1","8","8","8","2","1","1"
"10315","3","1","3","2","2","1","8","8","8","2","1","1"
"10316","3","1","3","1","8","1","8","8","1","8","1","1"
"10317","3","1","2","1","1","1","2","1","2","2","1","1"
"10318","3","1","1","1","1","1","2","2","1","2","1","2"
"10319","3","1","2","3","1","1","8","8","8","8","1","1"
"10320","3","1","3","1","1","1","1","2","1","1","1","1"
"10321","3","2","2","1","1","2","2","1","8","2","1","3"
"10322","3","2","3","2","1","1","1","2","1","2","1","2"
"10323","3","1","2","1","1","1","1","2","1","1","1","1"
"10324","3","1","2","1","1","1","2","2","2","1","1","1"
"10325","3","1","1","1","2","1","2","1","2","1","1","1"
"10326","3","1","1","1","1","2","1","2","1","1","1","1"
"10327","3","2","2","1","1","1","2","2","2","1","1","1"
"10328","3","3","3","3","1","1","1","2","2","1","1","3"
"10329","3","2","2","1","1","2","1","2","1","1","2","2"
"10330","3","3","3","2","1","1","1","1","1","1","1","1"
"10331","3","2","3","1","1","2","1","9","2","2","1","2"
"10332","3","2","2","2","1","1","1","2","2","1","1","1"
"10333","3","2","1","1","1","1","2","1","2","2","1","1"
"10334","3","1","3","2","8","2","9","2","2","1","2","1"
